order_id|product_id|date_id|customer_id|category_id|supplier_id|freight|unit_price|quantity|discount|amount
10532|30|19970509|EASTC|8|13|74.46|25.89|15|0.0|388.35
10532|66|19970509|EASTC|2|2|74.46|17.0|24|0.0|408.0
10533|4|19970512|FOLKO|2|2|188.04|22.0|50|0.05|1100.0
10533|72|19970512|FOLKO|4|14|188.04|34.8|24|0.0|835.1999999999999
10533|73|19970512|FOLKO|8|17|188.04|15.0|24|0.05|360.0
10534|30|19970512|LEHMS|8|13|27.94|25.89|10|0.0|258.9
10534|40|19970512|LEHMS|8|19|27.94|18.4|10|0.2|184.0
10534|54|19970512|LEHMS|6|25|27.94|7.45|10|0.2|74.5
10535|11|19970513|ANTON|4|5|15.64|21.0|50|0.1|1050.0
10535|40|19970513|ANTON|8|19|15.64|18.4|10|0.1|184.0
10535|57|19970513|ANTON|5|26|15.64|19.5|5|0.1|97.5
10535|59|19970513|ANTON|4|28|15.64|55.0|15|0.1|825.0
10536|12|19970514|LEHMS|4|5|58.88|38.0|15|0.25|570.0
10536|31|19970514|LEHMS|4|14|58.88|12.5|20|0.0|250.0
10536|33|19970514|LEHMS|4|15|58.88|2.5|30|0.0|75.0
10536|60|19970514|LEHMS|4|28|58.88|34.0|35|0.25|1190.0
10537|31|19970514|RICSU|4|14|78.85|12.5|30|0.0|375.0
10537|51|19970514|RICSU|7|24|78.85|53.0|6|0.0|318.0
10537|58|19970514|RICSU|8|27|78.85|13.25|20|0.0|265.0
10537|72|19970514|RICSU|4|14|78.85|34.8|21|0.0|730.8
10537|73|19970514|RICSU|8|17|78.85|15.0|9|0.0|135.0
10538|70|19970515|BSBEV|1|7|4.87|15.0|7|0.0|105.0
10538|72|19970515|BSBEV|4|14|4.87|34.8|1|0.0|34.8
10539|13|19970516|BSBEV|8|6|12.36|6.0|8|0.0|48.0
10539|21|19970516|BSBEV|3|8|12.36|10.0|15|0.0|150.0
10539|33|19970516|BSBEV|4|15|12.36|2.5|15|0.0|37.5
10539|49|19970516|BSBEV|3|23|12.36|20.0|6|0.0|120.0
10540|3|19970519|QUICK|2|1|1007.64|10.0|60|0.0|600.0
10540|26|19970519|QUICK|3|11|1007.64|31.23|40|0.0|1249.2
10540|38|19970519|QUICK|1|18|1007.64|263.5|30|0.0|7905.0
10540|68|19970519|QUICK|3|8|1007.64|12.5|35|0.0|437.5
10541|24|19970519|HANAR|1|10|68.65|4.5|35|0.1|157.5
10541|38|19970519|HANAR|1|18|68.65|263.5|4|0.1|1054.0
10541|65|19970519|HANAR|2|2|68.65|21.05|36|0.1|757.8000000000001
10541|71|19970519|HANAR|4|15|68.65|21.5|9|0.1|193.5
10542|11|19970520|KOENE|4|5|10.95|21.0|15|0.05|315.0
10542|54|19970520|KOENE|6|25|10.95|7.45|24|0.05|178.8
10543|12|19970521|LILAS|4|5|48.17|38.0|30|0.15|1140.0
10543|23|19970521|LILAS|5|9|48.17|9.0|70|0.15|630.0
10544|28|19970521|LONEP|7|12|24.91|45.6|7|0.0|319.2
10544|67|19970521|LONEP|1|16|24.91|14.0|7|0.0|98.0
10545|11|19970522|LAZYK|4|5|11.92|21.0|10|0.0|210.0
10546|7|19970523|VICTE|7|3|194.72|30.0|10|0.0|300.0
10546|35|19970523|VICTE|1|16|194.72|18.0|30|0.0|540.0
10546|62|19970523|VICTE|3|29|194.72|49.3|40|0.0|1972.0
10547|32|19970523|SEVES|4|14|178.43|32.0|24|0.15|768.0
10547|36|19970523|SEVES|8|17|178.43|19.0|60|0.0|1140.0
10548|34|19970526|TOMSP|1|16|1.43|14.0|10|0.25|140.0
10548|41|19970526|TOMSP|8|19|1.43|9.65|14|0.0|135.1
10549|31|19970527|QUICK|4|14|171.24|12.5|55|0.15|687.5
10549|45|19970527|QUICK|8|21|171.24|9.5|100|0.15|950.0
10549|51|19970527|QUICK|7|24|171.24|53.0|48|0.15|2544.0
10550|17|19970528|GODOS|6|7|4.32|39.0|8|0.1|312.0
10550|19|19970528|GODOS|3|8|4.32|9.2|10|0.0|92.0
10550|21|19970528|GODOS|3|8|4.32|10.0|6|0.1|60.0
10550|61|19970528|GODOS|2|29|4.32|28.5|10|0.1|285.0
10551|16|19970528|FURIB|3|7|72.95|17.45|40|0.15|698.0
10551|35|19970528|FURIB|1|16|72.95|18.0|20|0.15|360.0
10551|44|19970528|FURIB|2|20|72.95|19.45|40|0.0|778.0
10552|69|19970529|HILAA|4|15|83.22|36.0|18|0.0|648.0
10552|75|19970529|HILAA|1|12|83.22|7.75|30|0.0|232.5
10553|11|19970530|WARTH|4|5|149.49|21.0|15|0.0|315.0
10553|16|19970530|WARTH|3|7|149.49|17.45|14|0.0|244.29999999999998
10553|22|19970530|WARTH|5|9|149.49|21.0|24|0.0|504.0
10553|31|19970530|WARTH|4|14|149.49|12.5|30|0.0|375.0
10553|35|19970530|WARTH|1|16|149.49|18.0|6|0.0|108.0
10554|16|19970530|OTTIK|3|7|120.97|17.45|30|0.05|523.5
10554|23|19970530|OTTIK|5|9|120.97|9.0|20|0.05|180.0
10554|62|19970530|OTTIK|3|29|120.97|49.3|20|0.05|986.0
10554|77|19970530|OTTIK|2|12|120.97|13.0|10|0.05|130.0
10555|14|19970602|SAVEA|7|6|252.49|23.25|30|0.2|697.5
10555|19|19970602|SAVEA|3|8|252.49|9.2|35|0.2|322.0
10555|24|19970602|SAVEA|1|10|252.49|4.5|18|0.2|81.0
10555|51|19970602|SAVEA|7|24|252.49|53.0|20|0.2|1060.0
10555|56|19970602|SAVEA|5|26|252.49|38.0|40|0.2|1520.0
10556|72|19970603|SIMOB|4|14|9.8|34.8|24|0.0|835.1999999999999
10557|64|19970603|LEHMS|5|12|96.72|33.25|30|0.0|997.5
10557|75|19970603|LEHMS|1|12|96.72|7.75|20|0.0|155.0
10558|47|19970604|AROUT|3|22|72.97|9.5|25|0.0|237.5
10558|51|19970604|AROUT|7|24|72.97|53.0|20|0.0|1060.0
10558|52|19970604|AROUT|5|24|72.97|7.0|30|0.0|210.0
10558|53|19970604|AROUT|6|24|72.97|32.8|18|0.0|590.4
10558|73|19970604|AROUT|8|17|72.97|15.0|3|0.0|45.0
10559|41|19970605|BLONP|8|19|8.05|9.65|12|0.05|115.80000000000001
10559|55|19970605|BLONP|6|25|8.05|24.0|18|0.05|432.0
10560|30|19970606|FRANK|8|13|36.65|25.89|20|0.0|517.8
10560|62|19970606|FRANK|3|29|36.65|49.3|15|0.25|739.5
10561|44|19970606|FOLKO|2|20|242.21|19.45|10|0.0|194.5
10561|51|19970606|FOLKO|7|24|242.21|53.0|50|0.0|2650.0
10562|33|19970609|REGGC|4|15|22.95|2.5|20|0.1|50.0
10562|62|19970609|REGGC|3|29|22.95|49.3|10|0.1|493.0
10563|36|19970610|RICAR|8|17|60.43|19.0|25|0.0|475.0
10563|52|19970610|RICAR|5|24|60.43|7.0|70|0.0|490.0
10564|17|19970610|RATTC|6|7|13.75|39.0|16|0.05|624.0
10564|31|19970610|RATTC|4|14|13.75|12.5|6|0.05|75.0
10564|55|19970610|RATTC|6|25|13.75|24.0|25|0.05|600.0
10565|24|19970611|MEREP|1|10|7.15|4.5|25|0.1|112.5
10565|64|19970611|MEREP|5|12|7.15|33.25|18|0.1|598.5
10566|11|19970612|BLONP|4|5|88.4|21.0|35|0.15|735.0
10566|18|19970612|BLONP|8|7|88.4|62.5|18|0.15|1125.0
10566|76|19970612|BLONP|1|23|88.4|18.0|10|0.0|180.0
10567|31|19970612|HUNGO|4|14|33.97|12.5|60|0.2|750.0
10567|51|19970612|HUNGO|7|24|33.97|53.0|3|0.0|159.0
10567|59|19970612|HUNGO|4|28|33.97|55.0|40|0.2|2200.0
10568|10|19970613|GALED|8|4|6.54|31.0|5|0.0|155.0
10569|31|19970616|RATTC|4|14|58.98|12.5|35|0.2|437.5
10569|76|19970616|RATTC|1|23|58.98|18.0|30|0.0|540.0
10570|11|19970617|MEREP|4|5|188.99|21.0|15|0.05|315.0
10570|56|19970617|MEREP|5|26|188.99|38.0|60|0.05|2280.0
10571|14|19970617|ERNSH|7|6|26.06|23.25|11|0.15|255.75
10571|42|19970617|ERNSH|5|20|26.06|14.0|28|0.15|392.0
10572|16|19970618|BERGS|3|7|116.43|17.45|12|0.1|209.39999999999998
10572|32|19970618|BERGS|4|14|116.43|32.0|10|0.1|320.0
10572|40|19970618|BERGS|8|19|116.43|18.4|50|0.0|919.9999999999999
10572|75|19970618|BERGS|1|12|116.43|7.75|15|0.1|116.25
10573|17|19970619|ANTON|6|7|84.84|39.0|18|0.0|702.0
10573|34|19970619|ANTON|1|16|84.84|14.0|40|0.0|560.0
10573|53|19970619|ANTON|6|24|84.84|32.8|25|0.0|819.9999999999999
10574|33|19970619|TRAIH|4|15|37.6|2.5|14|0.0|35.0
10574|40|19970619|TRAIH|8|19|37.6|18.4|2|0.0|36.8
10574|62|19970619|TRAIH|3|29|37.6|49.3|10|0.0|493.0
10574|64|19970619|TRAIH|5|12|37.6|33.25|6|0.0|199.5
10575|59|19970620|MORGK|4|28|127.34|55.0|12|0.0|660.0
10575|63|19970620|MORGK|2|7|127.34|43.9|6|0.0|263.4
10575|72|19970620|MORGK|4|14|127.34|34.8|30|0.0|1044.0
10575|76|19970620|MORGK|1|23|127.34|18.0|10|0.0|180.0
10576|1|19970623|TORTU|1|8|18.56|18.0|10|0.0|180.0
10576|31|19970623|TORTU|4|14|18.56|12.5|20|0.0|250.0
10576|44|19970623|TORTU|2|20|18.56|19.45|21|0.0|408.45
10577|39|19970623|TRAIH|1|18|25.41|18.0|10|0.0|180.0
10577|75|19970623|TRAIH|1|12|25.41|7.75|20|0.0|155.0
10577|77|19970623|TRAIH|2|12|25.41|13.0|18|0.0|234.0
10578|35|19970624|BSBEV|1|16|29.6|18.0|20|0.0|360.0
10578|57|19970624|BSBEV|5|26|29.6|19.5|6|0.0|117.0
10579|15|19970625|LETSS|2|6|13.73|15.5|10|0.0|155.0
10579|75|19970625|LETSS|1|12|13.73|7.75|21|0.0|162.75
10580|14|19970626|OTTIK|7|6|75.89|23.25|15|0.05|348.75
10580|41|19970626|OTTIK|8|19|75.89|9.65|9|0.05|86.85000000000001
10580|65|19970626|OTTIK|2|2|75.89|21.05|30|0.05|631.5
10581|75|19970626|FAMIA|1|12|3.01|7.75|50|0.2|387.5
10582|57|19970627|BLAUS|5|26|27.71|19.5|4|0.0|78.0
10582|76|19970627|BLAUS|1|23|27.71|18.0|14|0.0|252.0
10583|29|19970630|WARTH|6|12|7.28|123.79|10|0.0|1237.9
10583|60|19970630|WARTH|4|28|7.28|34.0|24|0.15|816.0
10583|69|19970630|WARTH|4|15|7.28|36.0|10|0.15|360.0
10584|31|19970630|BLONP|4|14|59.14|12.5|50|0.05|625.0
10585|47|19970701|WELLI|3|22|13.41|9.5|15|0.0|142.5
10586|52|19970702|REGGC|5|24|0.48|7.0|4|0.15|28.0
10587|26|19970702|QUEDE|3|11|62.52|31.23|6|0.0|187.38
10587|35|19970702|QUEDE|1|16|62.52|18.0|20|0.0|360.0
10587|77|19970702|QUEDE|2|12|62.52|13.0|20|0.0|260.0
10588|18|19970703|QUICK|8|7|194.67|62.5|40|0.2|2500.0
10588|42|19970703|QUICK|5|20|194.67|14.0|100|0.2|1400.0
10589|35|19970704|GREAL|1|16|4.42|18.0|4|0.0|72.0
10590|1|19970707|MEREP|1|8|44.77|18.0|20|0.0|360.0
10590|77|19970707|MEREP|2|12|44.77|13.0|60|0.05|780.0
10591|3|19970707|VAFFE|2|1|55.92|10.0|14|0.0|140.0
10591|7|19970707|VAFFE|7|3|55.92|30.0|10|0.0|300.0
10591|54|19970707|VAFFE|6|25|55.92|7.45|50|0.0|372.5
10592|15|19970708|LEHMS|2|6|32.1|15.5|25|0.05|387.5
10592|26|19970708|LEHMS|3|11|32.1|31.23|5|0.05|156.15
10593|20|19970709|LEHMS|3|8|174.2|81.0|21|0.2|1701.0
10593|69|19970709|LEHMS|4|15|174.2|36.0|20|0.2|720.0
10593|76|19970709|LEHMS|1|23|174.2|18.0|4|0.2|72.0
10594|52|19970709|OLDWO|5|24|5.24|7.0|24|0.0|168.0
10594|58|19970709|OLDWO|8|27|5.24|13.25|30|0.0|397.5
10595|35|19970710|ERNSH|1|16|96.78|18.0|30|0.25|540.0
10595|61|19970710|ERNSH|2|29|96.78|28.5|120|0.25|3420.0
10595|69|19970710|ERNSH|4|15|96.78|36.0|65|0.25|2340.0
10596|56|19970711|WHITC|5|26|16.34|38.0|5|0.2|190.0
10596|63|19970711|WHITC|2|7|16.34|43.9|24|0.2|1053.6
10596|75|19970711|WHITC|1|12|16.34|7.75|30|0.2|232.5
10597|24|19970711|PICCO|1|10|35.12|4.5|35|0.2|157.5
10597|57|19970711|PICCO|5|26|35.12|19.5|20|0.0|390.0
10597|65|19970711|PICCO|2|2|35.12|21.05|12|0.2|252.60000000000002
10598|27|19970714|RATTC|3|11|44.42|43.9|50|0.0|2195.0
10598|71|19970714|RATTC|4|15|44.42|21.5|9|0.0|193.5
10599|62|19970715|BSBEV|3|29|29.98|49.3|10|0.0|493.0
10600|54|19970716|HUNGC|6|25|45.13|7.45|4|0.0|29.8
10600|73|19970716|HUNGC|8|17|45.13|15.0|30|0.0|450.0
10601|13|19970716|HILAA|8|6|58.3|6.0|60|0.0|360.0
10601|59|19970716|HILAA|4|28|58.3|55.0|35|0.0|1925.0
10602|77|19970717|VAFFE|2|12|2.92|13.0|5|0.25|65.0
10603|22|19970718|SAVEA|5|9|48.77|21.0|48|0.0|1008.0
10603|49|19970718|SAVEA|3|23|48.77|20.0|25|0.05|500.0
10604|48|19970718|FURIB|3|22|7.46|12.75|6|0.1|76.5
10604|76|19970718|FURIB|1|23|7.46|18.0|10|0.1|180.0
10605|16|19970721|MEREP|3|7|379.13|17.45|30|0.05|523.5
10605|59|19970721|MEREP|4|28|379.13|55.0|20|0.05|1100.0
10605|60|19970721|MEREP|4|28|379.13|34.0|70|0.05|2380.0
10605|71|19970721|MEREP|4|15|379.13|21.5|15|0.05|322.5
10606|4|19970722|TRADH|2|2|79.4|22.0|20|0.2|440.0
10606|55|19970722|TRADH|6|25|79.4|24.0|20|0.2|480.0
10606|62|19970722|TRADH|3|29|79.4|49.3|10|0.2|493.0
10607|7|19970722|SAVEA|7|3|200.24|30.0|45|0.0|1350.0
10607|17|19970722|SAVEA|6|7|200.24|39.0|100|0.0|3900.0
10607|33|19970722|SAVEA|4|15|200.24|2.5|14|0.0|35.0
10607|40|19970722|SAVEA|8|19|200.24|18.4|42|0.0|772.8
10607|72|19970722|SAVEA|4|14|200.24|34.8|12|0.0|417.59999999999997
10608|56|19970723|TOMSP|5|26|27.79|38.0|28|0.0|1064.0
10609|1|19970724|DUMON|1|8|1.85|18.0|3|0.0|54.0
10609|10|19970724|DUMON|8|4|1.85|31.0|10|0.0|310.0
10609|21|19970724|DUMON|3|8|1.85|10.0|6|0.0|60.0
10610|36|19970725|LAMAI|8|17|26.78|19.0|21|0.25|399.0
10611|1|19970725|WOLZA|1|8|80.65|18.0|6|0.0|108.0
10611|2|19970725|WOLZA|1|1|80.65|19.0|10|0.0|190.0
10611|60|19970725|WOLZA|4|28|80.65|34.0|15|0.0|510.0
10612|10|19970728|SAVEA|8|4|544.08|31.0|70|0.0|2170.0
10612|36|19970728|SAVEA|8|17|544.08|19.0|55|0.0|1045.0
10612|49|19970728|SAVEA|3|23|544.08|20.0|18|0.0|360.0
10612|60|19970728|SAVEA|4|28|544.08|34.0|40|0.0|1360.0
10612|76|19970728|SAVEA|1|23|544.08|18.0|80|0.0|1440.0
10613|13|19970729|HILAA|8|6|8.11|6.0|8|0.1|48.0
10613|75|19970729|HILAA|1|12|8.11|7.75|40|0.0|310.0
10614|11|19970729|BLAUS|4|5|1.93|21.0|14|0.0|294.0
10614|21|19970729|BLAUS|3|8|1.93|10.0|8|0.0|80.0
10614|39|19970729|BLAUS|1|18|1.93|18.0|5|0.0|90.0
10615|55|19970730|WILMK|6|25|0.75|24.0|5|0.0|120.0
10616|38|19970731|GREAL|1|18|116.53|263.5|15|0.05|3952.5
10616|56|19970731|GREAL|5|26|116.53|38.0|14|0.0|532.0
10616|70|19970731|GREAL|1|7|116.53|15.0|15|0.05|225.0
10616|71|19970731|GREAL|4|15|116.53|21.5|15|0.05|322.5
10617|59|19970731|GREAL|4|28|18.53|55.0|30|0.15|1650.0
10618|6|19970801|MEREP|2|3|154.68|25.0|70|0.0|1750.0
10618|56|19970801|MEREP|5|26|154.68|38.0|20|0.0|760.0
10618|68|19970801|MEREP|3|8|154.68|12.5|15|0.0|187.5
10619|21|19970804|MEREP|3|8|91.05|10.0|42|0.0|420.0
10619|22|19970804|MEREP|5|9|91.05|21.0|40|0.0|840.0
10620|24|19970805|LAUGB|1|10|0.94|4.5|5|0.0|22.5
10620|52|19970805|LAUGB|5|24|0.94|7.0|5|0.0|35.0
10621|19|19970805|ISLAT|3|8|23.73|9.2|5|0.0|46.0
10621|23|19970805|ISLAT|5|9|23.73|9.0|10|0.0|90.0
10621|70|19970805|ISLAT|1|7|23.73|15.0|20|0.0|300.0
10621|71|19970805|ISLAT|4|15|23.73|21.5|15|0.0|322.5
10622|2|19970806|RICAR|1|1|50.97|19.0|20|0.0|380.0
10622|68|19970806|RICAR|3|8|50.97|12.5|18|0.2|225.0
10623|14|19970807|FRANK|7|6|97.18|23.25|21|0.0|488.25
10623|19|19970807|FRANK|3|8|97.18|9.2|15|0.1|138.0
10623|21|19970807|FRANK|3|8|97.18|10.0|25|0.1|250.0
10623|24|19970807|FRANK|1|10|97.18|4.5|3|0.0|13.5
10623|35|19970807|FRANK|1|16|97.18|18.0|30|0.1|540.0
10624|28|19970807|THECR|7|12|94.8|45.6|10|0.0|456.0
10624|29|19970807|THECR|6|12|94.8|123.79|6|0.0|742.74
10624|44|19970807|THECR|2|20|94.8|19.45|10|0.0|194.5
10625|14|19970808|ANATR|7|6|43.9|23.25|3|0.0|69.75
10625|42|19970808|ANATR|5|20|43.9|14.0|5|0.0|70.0
10625|60|19970808|ANATR|4|28|43.9|34.0|10|0.0|340.0
10626|53|19970811|BERGS|6|24|138.69|32.8|12|0.0|393.59999999999997
10626|60|19970811|BERGS|4|28|138.69|34.0|20|0.0|680.0
10626|71|19970811|BERGS|4|15|138.69|21.5|20|0.0|430.0
10627|62|19970811|SAVEA|3|29|107.46|49.3|15|0.0|739.5
10627|73|19970811|SAVEA|8|17|107.46|15.0|35|0.15|525.0
10628|1|19970812|BLONP|1|8|30.36|18.0|25|0.0|450.0
10629|29|19970812|GODOS|6|12|85.46|123.79|20|0.0|2475.8
10629|64|19970812|GODOS|5|12|85.46|33.25|9|0.0|299.25
10630|55|19970813|KOENE|6|25|32.35|24.0|12|0.05|288.0
10630|76|19970813|KOENE|1|23|32.35|18.0|35|0.0|630.0
10631|75|19970814|LAMAI|1|12|0.87|7.75|8|0.1|62.0
10632|2|19970814|WANDK|1|1|41.38|19.0|30|0.05|570.0
10632|33|19970814|WANDK|4|15|41.38|2.5|20|0.05|50.0
10633|12|19970815|ERNSH|4|5|477.9|38.0|36|0.15|1368.0
10633|13|19970815|ERNSH|8|6|477.9|6.0|13|0.15|78.0
10633|26|19970815|ERNSH|3|11|477.9|31.23|35|0.15|1093.05
10633|62|19970815|ERNSH|3|29|477.9|49.3|80|0.15|3944.0
10634|7|19970815|FOLIG|7|3|487.38|30.0|35|0.0|1050.0
10634|18|19970815|FOLIG|8|7|487.38|62.5|50|0.0|3125.0
10634|51|19970815|FOLIG|7|24|487.38|53.0|15|0.0|795.0
10634|75|19970815|FOLIG|1|12|487.38|7.75|2|0.0|15.5
10635|4|19970818|MAGAA|2|2|47.46|22.0|10|0.1|220.0
10635|5|19970818|MAGAA|2|2|47.46|21.35|15|0.1|320.25
10635|22|19970818|MAGAA|5|9|47.46|21.0|40|0.0|840.0
10636|4|19970819|WARTH|2|2|1.15|22.0|25|0.0|550.0
10636|58|19970819|WARTH|8|27|1.15|13.25|6|0.0|79.5
10637|11|19970819|QUEEN|4|5|201.29|21.0|10|0.0|210.0
10637|50|19970819|QUEEN|3|23|201.29|16.25|25|0.05|406.25
10637|56|19970819|QUEEN|5|26|201.29|38.0|60|0.05|2280.0
10638|45|19970820|LINOD|8|21|158.44|9.5|20|0.0|190.0
10638|65|19970820|LINOD|2|2|158.44|21.05|21|0.0|442.05
10638|72|19970820|LINOD|4|14|158.44|34.8|60|0.0|2088.0
10639|18|19970820|SANTG|8|7|38.64|62.5|8|0.0|500.0
10640|69|19970821|WANDK|4|15|23.55|36.0|20|0.25|720.0
10640|70|19970821|WANDK|1|7|23.55|15.0|15|0.25|225.0
10641|2|19970822|HILAA|1|1|179.61|19.0|50|0.0|950.0
10641|40|19970822|HILAA|8|19|179.61|18.4|60|0.0|1104.0
10642|21|19970822|SIMOB|3|8|41.89|10.0|30|0.2|300.0
10642|61|19970822|SIMOB|2|29|41.89|28.5|20|0.2|570.0
10643|28|19970825|ALFKI|7|12|29.46|45.6|15|0.25|684.0
10643|39|19970825|ALFKI|1|18|29.46|18.0|21|0.25|378.0
10643|46|19970825|ALFKI|8|21|29.46|12.0|2|0.25|24.0
10644|18|19970825|WELLI|8|7|0.14|62.5|4|0.1|250.0
10644|43|19970825|WELLI|1|20|0.14|46.0|20|0.0|920.0
10644|46|19970825|WELLI|8|21|0.14|12.0|21|0.1|252.0
10645|18|19970826|HANAR|8|7|12.41|62.5|20|0.0|1250.0
10645|36|19970826|HANAR|8|17|12.41|19.0|15|0.0|285.0
10646|1|19970827|HUNGO|1|8|142.33|18.0|15|0.25|270.0
10646|10|19970827|HUNGO|8|4|142.33|31.0|18|0.25|558.0
10646|71|19970827|HUNGO|4|15|142.33|21.5|30|0.25|645.0
10646|77|19970827|HUNGO|2|12|142.33|13.0|35|0.25|455.0
10647|19|19970827|QUEDE|3|8|45.54|9.2|30|0.0|276.0
10647|39|19970827|QUEDE|1|18|45.54|18.0|20|0.0|360.0
10648|22|19970828|RICAR|5|9|14.25|21.0|15|0.0|315.0
10648|24|19970828|RICAR|1|10|14.25|4.5|15|0.15|67.5
10649|28|19970828|MAISD|7|12|6.2|45.6|20|0.0|912.0
10649|72|19970828|MAISD|4|14|6.2|34.8|15|0.0|522.0
10650|30|19970829|FAMIA|8|13|176.81|25.89|30|0.0|776.7
10650|53|19970829|FAMIA|6|24|176.81|32.8|25|0.05|819.9999999999999
10650|54|19970829|FAMIA|6|25|176.81|7.45|30|0.0|223.5
10651|19|19970901|WANDK|3|8|20.6|9.2|12|0.25|110.39999999999999
10651|22|19970901|WANDK|5|9|20.6|21.0|20|0.25|420.0
10652|30|19970901|GOURL|8|13|7.14|25.89|2|0.25|51.78
10652|42|19970901|GOURL|5|20|7.14|14.0|20|0.0|280.0
10653|16|19970902|FRANK|3|7|93.25|17.45|30|0.1|523.5
10653|60|19970902|FRANK|4|28|93.25|34.0|20|0.1|680.0
10654|4|19970902|BERGS|2|2|55.26|22.0|12|0.1|264.0
10654|39|19970902|BERGS|1|18|55.26|18.0|20|0.1|360.0
10654|54|19970902|BERGS|6|25|55.26|7.45|6|0.1|44.7
10655|41|19970903|REGGC|8|19|4.41|9.65|20|0.2|193.0
10656|14|19970904|GREAL|7|6|57.15|23.25|3|0.1|69.75
10656|44|19970904|GREAL|2|20|57.15|19.45|28|0.1|544.6
10656|47|19970904|GREAL|3|22|57.15|9.5|6|0.1|57.0
10657|15|19970904|SAVEA|2|6|352.69|15.5|50|0.0|775.0
10657|41|19970904|SAVEA|8|19|352.69|9.65|24|0.0|231.60000000000002
10657|46|19970904|SAVEA|8|21|352.69|12.0|45|0.0|540.0
10657|47|19970904|SAVEA|3|22|352.69|9.5|10|0.0|95.0
10657|56|19970904|SAVEA|5|26|352.69|38.0|45|0.0|1710.0
10657|60|19970904|SAVEA|4|28|352.69|34.0|30|0.0|1020.0
10658|21|19970905|QUICK|3|8|364.15|10.0|60|0.0|600.0
10658|40|19970905|QUICK|8|19|364.15|18.4|70|0.05|1288.0
10658|60|19970905|QUICK|4|28|364.15|34.0|55|0.05|1870.0
10658|77|19970905|QUICK|2|12|364.15|13.0|70|0.05|910.0
10659|31|19970905|QUEEN|4|14|105.81|12.5|20|0.05|250.0
10659|40|19970905|QUEEN|8|19|105.81|18.4|24|0.05|441.59999999999997
10659|70|19970905|QUEEN|1|7|105.81|15.0|40|0.05|600.0
10660|20|19970908|HUNGC|3|8|111.29|81.0|21|0.0|1701.0
10661|39|19970909|HUNGO|1|18|17.55|18.0|3|0.2|54.0
10661|58|19970909|HUNGO|8|27|17.55|13.25|49|0.2|649.25
10662|68|19970909|LONEP|3|8|1.28|12.5|10|0.0|125.0
10663|40|19970910|BONAP|8|19|113.15|18.4|30|0.05|552.0
10663|42|19970910|BONAP|5|20|113.15|14.0|30|0.05|420.0
10663|51|19970910|BONAP|7|24|113.15|53.0|20|0.05|1060.0
10664|10|19970910|FURIB|8|4|1.27|31.0|24|0.15|744.0
10664|56|19970910|FURIB|5|26|1.27|38.0|12|0.15|456.0
10664|65|19970910|FURIB|2|2|1.27|21.05|15|0.15|315.75
10665|51|19970911|LONEP|7|24|26.31|53.0|20|0.0|1060.0
10665|59|19970911|LONEP|4|28|26.31|55.0|1|0.0|55.0
10665|76|19970911|LONEP|1|23|26.31|18.0|10|0.0|180.0
10666|29|19970912|RICSU|6|12|232.42|123.79|36|0.0|4456.4400000000005
10666|65|19970912|RICSU|2|2|232.42|21.05|10|0.0|210.5
10667|69|19970912|ERNSH|4|15|78.09|36.0|45|0.2|1620.0
10667|71|19970912|ERNSH|4|15|78.09|21.5|14|0.2|301.0
10668|31|19970915|WANDK|4|14|47.22|12.5|8|0.1|100.0
10668|55|19970915|WANDK|6|25|47.22|24.0|4|0.1|96.0
10668|64|19970915|WANDK|5|12|47.22|33.25|15|0.1|498.75
10669|36|19970915|SIMOB|8|17|24.39|19.0|30|0.0|570.0
10670|23|19970916|FRANK|5|9|203.48|9.0|32|0.0|288.0
10670|46|19970916|FRANK|8|21|203.48|12.0|60|0.0|720.0
10670|67|19970916|FRANK|1|16|203.48|14.0|25|0.0|350.0
10670|73|19970916|FRANK|8|17|203.48|15.0|50|0.0|750.0
10670|75|19970916|FRANK|1|12|203.48|7.75|25|0.0|193.75
10671|16|19970917|FRANR|3|7|30.34|17.45|10|0.0|174.5
10671|62|19970917|FRANR|3|29|30.34|49.3|10|0.0|493.0
10671|65|19970917|FRANR|2|2|30.34|21.05|12|0.0|252.60000000000002
10672|38|19970917|BERGS|1|18|95.75|263.5|15|0.1|3952.5
10672|71|19970917|BERGS|4|15|95.75|21.5|12|0.0|258.0
10673|16|19970918|WILMK|3|7|22.76|17.45|3|0.0|52.349999999999994
10673|42|19970918|WILMK|5|20|22.76|14.0|6|0.0|84.0
10673|43|19970918|WILMK|1|20|22.76|46.0|6|0.0|276.0
10674|23|19970918|ISLAT|5|9|0.9|9.0|5|0.0|45.0
10675|14|19970919|FRANK|7|6|31.85|23.25|30|0.0|697.5
10675|53|19970919|FRANK|6|24|31.85|32.8|10|0.0|328.0
10675|58|19970919|FRANK|8|27|31.85|13.25|30|0.0|397.5
10676|10|19970922|TORTU|8|4|2.01|31.0|2|0.0|62.0
10676|19|19970922|TORTU|3|8|2.01|9.2|7|0.0|64.39999999999999
10676|44|19970922|TORTU|2|20|2.01|19.45|21|0.0|408.45
10677|26|19970922|ANTON|3|11|4.03|31.23|30|0.15|936.9
10677|33|19970922|ANTON|4|15|4.03|2.5|8|0.15|20.0
10678|12|19970923|SAVEA|4|5|388.98|38.0|100|0.0|3800.0
10678|33|19970923|SAVEA|4|15|388.98|2.5|30|0.0|75.0
10678|41|19970923|SAVEA|8|19|388.98|9.65|120|0.0|1158.0
